255,-17.957488,-5.134864,6.001376
244,-17.957488,-5.134864,6.001376
240,-17.957488,-5.134864,6.001376
244,-17.957488,-5.134864,6.001376
254,-20.652868,-6.390686,6.010244
240,-20.744459,-6.252563,6.004669
19,-21.514979,-4.910533,5.734960
19,-21.514979,-4.910533,5.734960
133,-21.134557,-5.717717,5.694354
22,-21.134557,-5.717717,5.694354
21,-21.103642,-5.735832,5.692222
22,-21.103642,-5.735832,5.692222
21,-21.103642,-5.735832,5.692222
22,-21.103642,-5.735832,5.692222
21,-21.103642,-5.735832,5.692222
22,-21.103642,-5.735832,5.692222
21,-21.103642,-5.735832,5.692222
22,-21.103642,-5.735832,5.692222
21,-21.103642,-5.735832,5.692222
22,-20.694990,-5.682717,5.667784
21,-21.034907,-5.060771,5.706740
22,-20.705336,-5.684890,5.668752
21,-21.037613,-5.064823,5.706965
22,-21.037613,-5.064823,5.706965
21,-21.037613,-5.064823,5.706965
22,-20.730772,-5.685063,5.669692
21,-21.150767,-5.722206,5.692710
20,-21.850194,-5.645155,5.707169
20,-21.837987,-5.651695,5.705817
19,-22.348415,-5.668558,5.716249
20,-22.348415,-5.668558,5.716249
19,-22.348415,-5.668558,5.716249
20,-21.816118,-5.657800,5.704620
19,-22.323772,-5.681368,5.714392
19,-22.323772,-5.681368,5.714392
19,-22.324997,-5.681056,5.715185
20,-21.823651,-5.657930,5.704319
19,-22.329745,-5.678700,5.716362
20,-22.329745,-5.678700,5.716362
19,-22.329745,-5.678700,5.716362
20,-21.829957,-5.657639,5.704352
19,-22.337557,-5.675864,5.714971
20,-21.830826,-5.657880,5.706203
19,-22.337166,-5.675516,5.715956
20,-22.337166,-5.675516,5.715956
19,-22.337166,-5.675516,5.715956
20,-21.831100,-5.656680,5.706467
19,-22.336547,-5.670115,5.716193
20,-22.336547,-5.670115,5.716193
19,-22.336547,-5.670115,5.716193
255,-22.279615,-4.721505,5.791918
0,-23.197191,-4.929440,5.741894
16,-23.079313,-5.625631,5.672537
17,-23.079313,-5.625631,5.672537
18,-23.079313,-5.625631,5.672537
17,-23.079313,-5.625631,5.672537
18,-23.079313,-5.625631,5.672537
17,-23.079313,-5.625631,5.672537
18,-23.079313,-5.625631,5.672537
17,-23.079313,-5.625631,5.672537
18,-23.062102,-5.621439,5.671364
17,-23.613701,-5.033445,5.702218
18,-23.613701,-5.033445,5.702218
17,-23.613701,-5.033445,5.702218
17,-23.613701,-5.033445,5.702218
18,-23.077299,-5.623686,5.671788
17,-23.619793,-5.030580,5.701962
18,-23.619793,-5.030580,5.701962
17,-23.619793,-5.030580,5.701962
18,-23.619793,-5.030580,5.701962
17,-23.619793,-5.030580,5.701962
17,-23.619793,-5.030580,5.701962
0,-23.619793,-5.030580,5.701962
14,-25.556903,-5.425986,5.780887
14,-25.570819,-5.421530,5.780642
14,-25.570819,-5.421530,5.780642
14,-25.578465,-5.428116,5.774850
14,-25.578465,-5.428116,5.774850
14,-25.578465,-5.428116,5.774850
14,-25.578465,-5.428116,5.774850
16,-25.578465,-5.428116,5.774850
16,-24.369966,-5.611156,5.709251
16,-24.340935,-5.619554,5.710351
15,-24.812595,-5.638406,5.727154
16,-24.812595,-5.638406,5.727154
15,-24.812595,-5.638406,5.727154
15,-24.797668,-5.644925,5.727672
16,-24.797668,-5.644925,5.727672
15,-24.797668,-5.644925,5.727672
16,-24.797668,-5.644925,5.727672
15,-24.797668,-5.644925,5.727672
16,-24.797668,-5.644925,5.727672
15,-24.797668,-5.644925,5.727672
16,-24.797668,-5.644925,5.727672
15,-24.797668,-5.644925,5.727672
16,-24.323688,-5.623161,5.710108
15,-24.795341,-5.645639,5.725971
16,-24.795341,-5.645639,5.725971
15,-24.795341,-5.645639,5.725971
16,-24.795341,-5.645639,5.725971
15,-24.795341,-5.645639,5.725971
16,-24.328650,-5.621586,5.711337
15,-24.798040,-5.636234,5.727977
16,-24.798040,-5.636234,5.727977
16,-24.798040,-5.636234,5.727977
240,-24.798040,-5.636234,5.727977
240,-24.851593,-5.568750,5.739353
13,-24.851593,-5.568750,5.739353
13,-24.851593,-5.568750,5.739353
13,-25.554575,-5.021821,5.708006
13,-25.592080,-5.034190,5.707066
14,-25.592080,-5.034190,5.707066
14,-25.592080,-5.034190,5.707066
14,-25.592080,-5.034190,5.707066
13,-25.592080,-5.034190,5.707066
14,-25.479189,-5.586833,5.748387
13,-25.723597,-5.114011,5.695632
14,-25.471785,-5.594295,5.748559
13,-25.721973,-5.126007,5.695123
14,-25.721973,-5.126007,5.695123
13,-25.721973,-5.126007,5.695123
14,-25.463036,-5.597147,5.748536
13,-25.715673,-5.130813,5.695031
14,-25.715673,-5.130813,5.695031
13,-25.715673,-5.130813,5.695031
14,-25.715673,-5.130813,5.695031
13,-25.715673,-5.130813,5.695031
14,-25.715673,-5.130813,5.695031
13,-25.715673,-5.130813,5.695031
14,-25.715673,-5.130813,5.695031
13,-25.715673,-5.130813,5.695031
13,-25.970219,-5.600591,5.675325
12,-26.588866,-5.649124,5.716721
13,-26.588866,-5.649124,5.716721
12,-26.588866,-5.649124,5.716721
13,-26.588866,-5.649124,5.716721
12,-26.588866,-5.649124,5.716721
13,-26.588866,-5.649124,5.716721
12,-26.588866,-5.649124,5.716721
13,-26.588866,-5.649124,5.716721
12,-26.588866,-5.649124,5.716721
13,-25.954513,-5.606853,5.675200
12,-26.574123,-5.653170,5.715582
13,-26.574123,-5.653170,5.715582
12,-26.574123,-5.653170,5.715582
13,-26.574123,-5.653170,5.715582
12,-26.574123,-5.653170,5.715582
13,-25.958183,-5.606678,5.675758
12,-26.579656,-5.648571,5.715902
13,-26.579656,-5.648571,5.715902
12,-26.579656,-5.648571,5.715902
13,-26.579656,-5.648571,5.715902
12,-26.579656,-5.648571,5.715902
13,-26.579656,-5.648571,5.715902
12,-26.579656,-5.648571,5.715902
13,-26.579656,-5.648571,5.715902
12,-26.579656,-5.648571,5.715902
0,-26.579656,-5.648571,5.715902
0,-26.579656,-5.648571,5.715902
9,-26.579656,-5.648571,5.715902
9,-26.579656,-5.648571,5.715902
9,-32.271407,-5.740166,6.060487
9,-32.271407,-5.740166,6.060487
9,-32.271407,-5.740166,6.060487
9,-32.271407,-5.740166,6.060487
9,-32.331142,-5.730910,6.065349
8,-32.271025,-5.382628,5.706602
9,-32.319812,-5.729521,6.054568
9,-32.319812,-5.729521,6.054568
8,-32.282378,-5.404971,5.695374
8,-32.282378,-5.404971,5.695374
8,-32.282378,-5.404971,5.695374
9,-32.282378,-5.404971,5.695374
9,-32.282378,-5.404971,5.695374
9,-32.282378,-5.404971,5.695374
8,-32.337827,-5.389524,5.677357
9,-32.357088,-5.737710,6.030541
9,-32.354963,-5.727272,6.033549
8,-32.323411,-5.354637,5.689692
9,-32.350058,-5.708560,6.057635
8,-32.350058,-5.708560,6.057635
9,-32.350058,-5.708560,6.057635
8,-32.350058,-5.708560,6.057635
9,-32.350058,-5.708560,6.057635
9,-32.350058,-5.708560,6.057635
8,-32.350058,-5.708560,6.057635
8,-32.350058,-5.708560,6.057635
9,-32.350058,-5.708560,6.057635
8,-32.328864,-5.423894,5.682303
8,-32.330596,-5.401389,5.694415
9,-32.346558,-5.741175,6.045632
8,-32.346558,-5.741175,6.045632
9,-32.346558,-5.741175,6.045632
9,-32.350234,-5.728757,6.036029
8,-32.331624,-5.383065,5.682569
8,-32.331624,-5.383065,5.682569
9,-32.331624,-5.383065,5.682569
8,-32.331624,-5.383065,5.682569
9,-32.331624,-5.383065,5.682569
8,-32.331624,-5.383065,5.682569
9,-32.331624,-5.383065,5.682569
8,-32.331624,-5.383065,5.682569
9,-32.331624,-5.383065,5.682569
8,-32.296032,-5.370042,5.699090
9,-31.446558,-5.690064,5.887205
9,-31.446558,-5.690064,5.887205
8,-32.293010,-5.393142,5.691089
9,-31.451471,-5.713609,5.885676
9,-31.449619,-5.714071,5.883884
9,-31.449619,-5.714071,5.883884
9,-32.326933,-5.779450,6.050381
9,-32.326933,-5.779450,6.050381
9,-32.357718,-5.841469,6.017459
9,-32.368987,-5.842122,6.019495
9,-32.368987,-5.842122,6.019495
8,-32.368987,-5.842122,6.019495
9,-32.374204,-5.829087,6.015987
8,-32.350510,-5.488802,5.655565
9,-32.350510,-5.488802,5.655565
8,-32.350510,-5.488802,5.655565
9,-32.350510,-5.488802,5.655565
8,-32.350510,-5.488802,5.655565
9,-32.350510,-5.488802,5.655565
8,-32.350510,-5.488802,5.655565
9,-32.350510,-5.488802,5.655565
8,-32.350510,-5.488802,5.655565
9,-32.370442,-5.831274,6.015193
8,-32.357096,-5.495907,5.653209
9,-32.370415,-5.831674,6.012309
8,-32.356926,-5.497274,5.651059
9,-32.356926,-5.497274,5.651059
8,-32.356926,-5.497274,5.651059
9,-32.370253,-5.850893,6.013782
8,-32.359488,-5.516620,5.653241
9,-32.359488,-5.516620,5.653241
8,-32.359488,-5.516620,5.653241
9,-32.359488,-5.516620,5.653241
8,-32.359488,-5.516620,5.653241
9,-32.359488,-5.516620,5.653241
8,-32.359488,-5.516620,5.653241
9,-32.359488,-5.516620,5.653241
8,-32.359488,-5.516620,5.653241
9,-32.370406,-5.850928,6.013445
8,-32.360038,-5.516470,5.651475
9,-32.370445,-5.850845,6.012113
8,-32.359326,-5.515458,5.651947
9,-32.359326,-5.515458,5.651947
8,-32.359326,-5.515458,5.651947
8,-32.348995,-5.512787,5.653784
9,-32.373747,-5.845838,6.014278
24,-29.610835,-4.014331,6.152075
24,-29.610835,-4.014331,6.152075
24,-29.610835,-4.014331,6.152075
24,-29.612170,-3.984938,6.157752
24,-29.612170,-3.984938,6.157752
24,-29.612170,-3.984938,6.157752
24,-29.612170,-3.984938,6.157752
24,-29.612170,-3.984938,6.157752
24,-29.583601,-3.908566,6.161523
24,-29.583601,-3.908566,6.161523
24,-29.583601,-3.908566,6.161523
24,-29.581578,-3.905796,6.160305
24,-29.581578,-3.905796,6.160305
24,-29.581578,-3.905796,6.160305
10,-29.581578,-3.905796,6.160305
0,-29.581578,-3.905796,6.160305
10,-29.581578,-3.905796,6.160305
11,-29.581578,-3.905796,6.160305
10,-29.581578,-3.905796,6.160305
11,-29.581578,-3.905796,6.160305
10,-29.581578,-3.905796,6.160305
11,-29.581578,-3.905796,6.160305
10,-33.460815,-3.802054,5.795703
11,-33.478262,-3.534282,6.221891
10,-33.460347,-3.797902,5.788178
11,-33.476328,-3.516283,6.214663
10,-33.476328,-3.516283,6.214663
11,-33.476328,-3.516283,6.214663
10,-33.472682,-3.781176,5.786424
11,-33.480026,-3.492440,6.210997
10,-33.480026,-3.492440,6.210997
11,-33.480026,-3.492440,6.210997
10,-33.480026,-3.492440,6.210997
11,-33.480026,-3.492440,6.210997
10,-33.480026,-3.492440,6.210997
11,-33.480026,-3.492440,6.210997
10,-33.480026,-3.492440,6.210997
11,-33.480026,-3.492440,6.210997
10,-33.472729,-3.745580,5.785453
11,-33.472021,-3.465295,6.207669
10,-33.472021,-3.465295,6.207669
11,-33.472021,-3.465295,6.207669
10,-33.472021,-3.465295,6.207669
11,-33.472021,-3.465295,6.207669
10,-33.465152,-3.742571,5.790234
11,-33.455477,-3.466218,6.210989
10,-33.455477,-3.466218,6.210989
11,-33.455477,-3.466218,6.210989
10,-33.455477,-3.466218,6.210989
11,-33.455477,-3.466218,6.210989
10,-33.455477,-3.466218,6.210989
11,-33.455477,-3.466218,6.210989
10,-33.455477,-3.466218,6.210989
11,-33.455477,-3.466218,6.210989
10,-33.464630,-3.729766,5.780024
11,-33.456883,-3.456370,6.202296
10,-33.462369,-3.736540,5.778807
11,-33.456865,-3.458583,6.202438
10,-33.456865,-3.458583,6.202438
11,-33.456865,-3.458583,6.202438
10,-33.460257,-3.735022,5.782117
11,-33.455335,-3.463850,6.201694
10,-33.455335,-3.463850,6.201694
11,-33.455335,-3.463850,6.201694
10,-33.455335,-3.463850,6.201694
11,-33.455335,-3.463850,6.201694
10,-33.455335,-3.463850,6.201694
11,-33.455335,-3.463850,6.201694
10,-33.455335,-3.463850,6.201694
11,-33.455335,-3.463850,6.201694
10,-33.459002,-3.732294,5.777952
11,-33.453144,-3.458338,6.200058
10,-33.453144,-3.458338,6.200058
11,-33.453144,-3.458338,6.200058
10,-33.453144,-3.458338,6.200058
0,-33.461266,-3.483105,6.196890
10,-33.461266,-3.483105,6.196890
11,-33.461266,-3.483105,6.196890
10,-33.461266,-3.483105,6.196890
11,-33.461266,-3.483105,6.196890
10,-33.461266,-3.483105,6.196890
11,-33.461266,-3.483105,6.196890
10,-33.461266,-3.483105,6.196890
11,-33.461266,-3.483105,6.196890
10,-33.463913,-3.753548,5.777334
11,-33.459562,-3.482500,6.187253
10,-33.465065,-3.755127,5.773266
11,-33.460656,-3.479087,6.192617
10,-33.460656,-3.479087,6.192617
11,-33.460656,-3.479087,6.192617
10,-33.468263,-3.752685,5.771725
11,-33.466507,-3.479023,6.181206
10,-33.466507,-3.479023,6.181206
11,-33.466507,-3.479023,6.181206
10,-33.466507,-3.479023,6.181206
11,-33.466507,-3.479023,6.181206
10,-33.482554,-3.755739,5.757477
10,-33.482554,-3.755739,5.757477
10,-33.488005,-3.757216,5.760396
10,-33.484408,-3.751519,5.766973
10,-33.484408,-3.751519,5.766973
10,-33.486935,-3.763852,5.760954
7,-33.486935,-3.763852,5.760954
7,-33.486935,-3.763852,5.760954
7,-33.486935,-3.763852,5.760954
7,-33.486935,-3.763852,5.760954
7,-33.486935,-3.763852,5.760954
6,-33.486935,-3.763852,5.760954
7,-33.486935,-3.763852,5.760954
6,-33.486935,-3.763852,5.760954
7,-33.486935,-3.763852,5.760954
6,-33.486935,-3.763852,5.760954
7,-32.258097,-5.479172,5.668054
6,-32.979354,-5.494243,5.685552
7,-32.979354,-5.494243,5.685552
6,-32.979354,-5.494243,5.685552
7,-32.398681,-4.616701,5.693527
6,-33.009983,-5.491575,5.676994
7,-33.009983,-5.491575,5.676994
6,-33.009983,-5.491575,5.676994
7,-33.009983,-5.491575,5.676994
6,-33.009983,-5.491575,5.676994
6,-33.009983,-5.491575,5.676994
6,-33.080613,-5.474385,5.684204
6,-33.088543,-5.474122,5.681770
6,-33.088543,-5.474122,5.681770
6,-33.093523,-5.476591,5.679582
7,-33.093523,-5.476591,5.679582
6,-33.093523,-5.476591,5.679582
7,-33.093523,-5.476591,5.679582
6,-33.093523,-5.476591,5.679582
7,-33.093523,-5.476591,5.679582
6,-33.093523,-5.476591,5.679582
7,-33.093523,-5.476591,5.679582
6,-33.093523,-5.476591,5.679582
7,-32.529386,-4.850421,5.693534
6,-33.071082,-5.479259,5.677019
7,-32.528711,-4.854434,5.693694
6,-33.071136,-5.478679,5.677543
7,-33.071136,-5.478679,5.677543
6,-33.071136,-5.478679,5.677543
7,-32.524852,-4.858607,5.693976
6,-33.065925,-5.477884,5.678299
7,-33.065925,-5.477884,5.678299
6,-33.065925,-5.477884,5.678299
7,-33.065925,-5.477884,5.678299
6,-33.065925,-5.477884,5.678299
7,-33.065925,-5.477884,5.678299
6,-33.065925,-5.477884,5.678299
7,-33.065925,-5.477884,5.678299
6,-33.065925,-5.477884,5.678299
7,-32.522495,-4.863004,5.692857
6,-33.066071,-5.477265,5.675780
6,-33.066071,-5.477265,5.675780
5,-33.066071,-5.477265,5.675780
5,-33.066071,-5.477265,5.675780
5,-33.066071,-5.477265,5.675780
5,-33.872318,-3.737789,5.695423
5,-33.888617,-3.734666,5.694526
5,-33.888617,-3.734666,5.694526
5,-33.902376,-3.734566,5.695119
5,-33.902376,-3.734566,5.695119
5,-33.902376,-3.734566,5.695119
4,-33.902376,-3.734566,5.695119
3,-33.902376,-3.734566,5.695119
4,-33.902376,-3.734566,5.695119
3,-33.902376,-3.734566,5.695119
3,-35.147340,-3.680380,5.756799
4,-34.673222,-3.750515,5.714800
3,-34.673222,-3.750515,5.714800
4,-34.673222,-3.750515,5.714800
3,-35.156715,-3.681403,5.759168
4,-34.682346,-3.747809,5.711531
3,-35.169218,-3.680424,5.757802
4,-34.693825,-3.742073,5.713185
3,-34.693825,-3.742073,5.713185
4,-34.693825,-3.742073,5.713185
4,-34.708346,-3.727739,5.711025
3,-35.191030,-3.680250,5.758757
1,-35.191030,-3.680250,5.758757
0,-35.191030,-3.680250,5.758757
1,-35.766449,-3.747927,5.744826
0,-36.380944,-3.633839,5.738551
1,-35.767317,-3.748890,5.743294
0,-36.377268,-3.633097,5.726898
1,-36.377268,-3.633097,5.726898
0,-36.377268,-3.633097,5.726898
1,-35.793557,-3.742577,5.744143
0,-36.404204,-3.635282,5.745476
0,-36.404204,-3.635282,5.745476
0,-36.404204,-3.635282,5.745476
0,-36.435513,-3.636649,5.741357
1,-36.435513,-3.636649,5.741357
1,-35.823693,-3.727210,5.747152
1,-35.825371,-3.729133,5.743488
1,-35.825371,-3.729133,5.743488
0,-35.825371,-3.729133,5.743488
1,-35.825745,-3.727467,5.742680
0,-36.440681,-3.634521,5.741105
1,-36.440681,-3.634521,5.741105
0,-36.440681,-3.634521,5.741105
1,-36.440681,-3.634521,5.741105
0,-36.440681,-3.634521,5.741105
1,-35.821903,-3.728647,5.747247
0,-36.442907,-3.636589,5.743092
1,-36.442907,-3.636589,5.743092
0,-36.442907,-3.636589,5.743092
1,-35.826123,-3.729854,5.743287
0,-36.441732,-3.639779,5.738502
1,-35.823783,-3.728633,5.743842
0,-36.442638,-3.637940,5.735191
1,-36.442638,-3.637940,5.735191
0,-36.442638,-3.637940,5.735191
1,-35.829335,-3.729028,5.745152
0,-36.444841,-3.636989,5.736662
1,-36.444841,-3.636989,5.736662
0,-36.444841,-3.636989,5.736662
1,-36.444841,-3.636989,5.736662
0,-36.444841,-3.636989,5.736662
1,-35.825220,-3.728334,5.745493
0,-36.442391,-3.634057,5.738388
1,-36.442391,-3.634057,5.738388
0,-36.442391,-3.634057,5.738388
1,-36.442391,-3.634057,5.738388
0,-36.442391,-3.634057,5.738388
1,-35.825225,-3.726085,5.746943
0,-36.444527,-3.636644,5.737213
1,-36.444527,-3.636644,5.737213
0,-36.444527,-3.636644,5.737213
